Status_Code,URL,Message
200,https://www.texantool.com/store/Hand-Tools/Screwdrivers-and-Nutdrivers,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Files/Flat-Files,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Vacuum-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Cable-and-Hose-Reels,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Files/Farrier-Rasps,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pipe-Threading-Equipment/Tap-and-Die-Sets,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Carts-and-Trucks,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Jacks-Lifts-and-Hydraulics/Jacks,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Fire-and-Gas-Protection-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Waste-Receptacles/Trash-Can-Liners,No error. No redirect.
200,https://www.texantool.com/sign-up.html,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Heating-Tools/Soldering-Guns,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Centering-Heads,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Slip-Joint-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Ergonomic-Protection,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Cleaning-Products/Disinfectants,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Heating-Tools/Soldering-Stations,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Wire-Rope-Attachments,No error. No redirect.
200,https://www.texantool.com/store/HVAC/Heating-Equipment/Forced-Air-Heaters,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Manual-Welding,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Scribers-Pin-Vises-and-Pick-Sets,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Ground-Clamps,No error. No redirect.
200,https://www.texantool.com/store/HVAC/Heating-Equipment/Convection-Heaters,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Nippers,No error. No redirect.
200,https://www.texantool.com/store/Abrasives/Bonded-Abrasives/Resin-Bonded-Abrasives,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Tig-Welding,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Chain-Cable-Rope-and-Accessories/Shackles,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Prying-Tools,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Brushing-and-Sweeping-Products/Brushes-and-Brooms,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Staplers-and-Riveters/Staplers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Eye-Protection,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Finishing-Tools/Pneumatic-Belt-Sanders,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Hoses,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Staplers-and-Riveters/Staples-and-Nails,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Fencing-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Finishing-Tools/Engravers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Head-Face-Protection/Hard-Hats-and-Caps,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Finishing-Tools/Grinders,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Traffic-Safety/Safety-Fences,No error. No redirect.
200,https://www.texantool.com/store/Pumps/Pumping-Equipment/Diaphragm-Pumps,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Respiratory-Protection/Escape-Respirators,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Brushing-and-Sweeping-Products/Brush-and-Broom-Handles,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Respiratory-Protection,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Files/File-Sets,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Retaining-Ring-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection/Detector-Parts-and-Accessories,No error. No redirect.
200,https://www.texantool.com/store/Material-Handling/Jacks-Lifts-and-Hydraulics/Hydraulic-Tools,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Waste-Receptacles/Dollies,No error. No redirect.
200,https://www.texantool.com/store/Power-Tools/Hammer-Drilling-and-Demolition-Tools/Rotary-Hammers,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Welding-Clamps-Spreaders-and-Holders,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Knives-and-Multi-Purpose-Tools,No error. No redirect.
200,https://www.texantool.com/store/Welding-Supplies/Welding-and-Cutting-Accessories/Cylinder-Pliers-and-Wrenches,No error. No redirect.
200,https://www.texantool.com/store/MRO-Supplies/Fittings-and-Accessories/Fittings,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Retaining-Ring-Plier-Sets,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Files/Half-Round-Files,No error. No redirect.
200,https://www.texantool.com/store/Janitorial-Equipment/Personal-Hygiene/Personal-Wipes,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Eye-Protection/Safety-Glasses,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Pliers-and-Cutters/Tongue-and-Groove-Pliers,No error. No redirect.
200,https://www.texantool.com/store/Safety-and-Security/Fire-Gas-and-Water-Protection,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Putty-Knives-and-Scrapers,No error. No redirect.
200,https://www.texantool.com/store/Pneumatics/Cutting-Tools/Pneumatic-Reciprocating-Saws,No error. No redirect.
200,https://www.texantool.com/store/Hand-Tools/Handsaws-and-Sets,No error. No redirect.
